index,title,startYear,endYear,material,url,image,artist,description,museum,art_id_1,art_id_2,art_id_3,art_id_4,art_id_5,art_id_6,art_id_7,art_id_8,art_id_9,art_id_10
1604,"Brahma Hides the Cowherds and the Calves in the Cave, page from a  Bhagavata Purana",1755.0,1770.0,,https://clevelandart.org/art/1965.335,https://openaccess-cdn.clevelandart.org/1965.335/1965.335_web.jpg,,,cleveland museum of art,3288,818,1819,2007,1816,2638,2521,1807,3416,2625
1605,Laban Searching for his Stolen Household Gods,1665.0,1670.0,,https://clevelandart.org/art/1965.469,https://openaccess-cdn.clevelandart.org/1965.469/1965.469_web.jpg,Bartolomé Esteban Murillo,,cleveland museum of art,2745,98,1561,3313,1609,1518,3105,56,3387,529
1606,Samuel Williams,1812.0,1827.0,,https://clevelandart.org/art/1965.474,https://openaccess-cdn.clevelandart.org/1965.474/1965.474_web.jpg,Washington Allston,allston’s portrait of his london banker and business agent explores the experience of reverie  williams br looks off absently  perhaps inspired by the pictures in the book he holds  with its view of an italianate br landscape beyond the columns of this invented setting  the painting seemingly invites viewers to join br the sitter in dreaming about faraway places ,cleveland museum of art,1601,1836,56,3296,46,2893,3313,98,1561,1692
1607,Portrait of Genio C. Scott,1859.0,1859.0,,https://clevelandart.org/art/1965.475,https://openaccess-cdn.clevelandart.org/1965.475/1965.475_web.jpg,Eastman Johnson,,cleveland museum of art,1916,2224,116,3521,484,2289,512,487,1592,2030
1608,"Frederic W. Lincoln, Jr.",1889.0,1889.0,,https://clevelandart.org/art/1965.547,https://openaccess-cdn.clevelandart.org/1965.547/1965.547_web.jpg,James Harvey Young,,cleveland museum of art,2760,1805,57,58,565,208,260,2748,3142,1970
1609,Laban Searching for His Stolen Gods,1753.0,1753.0,,https://clevelandart.org/art/1965.548,https://openaccess-cdn.clevelandart.org/1965.548/1965.548_web.jpg,Augustin de Saint-Aubin,,cleveland museum of art,1605,2745,133,3105,3087,535,1518,3046,37,3107
1610,Birds in a Grove in a Mountainous Winter Landscape,1100.0,1199.0,,https://clevelandart.org/art/1966.115,https://openaccess-cdn.clevelandart.org/1966.115/1966.115_web.jpg,Gao Tao,,cleveland museum of art,30,31,13,28,25,2045,2877,2617,2616,773
1611,Sleeping Shepherds,1663.0,1663.0,,https://clevelandart.org/art/1966.12,https://openaccess-cdn.clevelandart.org/1966.12/1966.12_web.jpg,Adriaen van de Velde,,cleveland museum of art,1526,869,561,1734,2139,1608,2760,104,2773,3118
1612,The Virgin and Child Appearing to Saint Francis of Assisi,1680.0,1689.0,,https://clevelandart.org/art/1966.125,https://openaccess-cdn.clevelandart.org/1966.125/1966.125_web.jpg,Luca Giordano,,cleveland museum of art,152,384,159,2094,123,1618,139,142,613,2513
1613,Antiochus and Stratonice,1833.0,1843.0,,https://clevelandart.org/art/1966.13,https://openaccess-cdn.clevelandart.org/1966.13/1966.13_web.jpg,Jean-Auguste-Dominique Ingres,,cleveland museum of art,1,2,3,4,5,6,7,8,9,10
1614,Portrait of Infante Don Luis de Borbon,1771.0,1781.0,,https://clevelandart.org/art/1966.14,https://openaccess-cdn.clevelandart.org/1966.14/1966.14_web.jpg,Anton Raphael Mengs,,cleveland museum of art,2548,484,516,509,3521,400,482,487,565,3317
1615,"Sita in the Garden of Lanka, From the Ramayana epic of Valmiki",1720.0,1730.0,,https://clevelandart.org/art/1966.143,https://openaccess-cdn.clevelandart.org/1966.143/1966.143_web.jpg,,,cleveland museum of art,3392,2632,1677,2923,3397,645,2957,2941,2939,2940
1616,Predella Panel from an Altarpiece: St. Catherine of Siena Invested with the Dominican Habit,1460.0,1469.0,,https://clevelandart.org/art/1966.2,https://openaccess-cdn.clevelandart.org/1966.2/1966.2_web.jpg,Giovanni di Paolo,,cleveland museum of art,1623,473,432,1685,598,736,390,440,1708,143
1617,The Coast at Trouville,1865.0,1900.0,,https://clevelandart.org/art/1966.208,https://openaccess-cdn.clevelandart.org/1966.208/1966.208_web.jpg,Eugène Boudin,,cleveland museum of art,423,536,1557,531,2254,1922,1644,2272,867,3491
1618,Virgin and Child with Saints,1225.0,1235.0,,https://clevelandart.org/art/1966.237,https://openaccess-cdn.clevelandart.org/1966.237/1966.237_web.jpg,Berlinghiero,,cleveland museum of art,1618,244,731,513,2227,506,526,122,151,123
1619,John the Baptist,1410.0,1415.0,,https://clevelandart.org/art/1966.238,https://openaccess-cdn.clevelandart.org/1966.238/1966.238_web.jpg,Robert Campin,,cleveland museum of art,67,192,586,2223,1662,118,600,1990,1536,197
1620,Man Dhata in Yogi Position,1685.0,1705.0,,https://clevelandart.org/art/1966.27,https://openaccess-cdn.clevelandart.org/1966.27/1966.27_web.jpg,,,cleveland museum of art,429,2708,486,584,1290,1691,1646,1288,1302,1362
1621,Krishna Stealing Curds,1775.0,1799.0,,https://clevelandart.org/art/1966.28,https://openaccess-cdn.clevelandart.org/1966.28/1966.28_web.jpg,,as a toddler growing up in a rural cowherding community  krishna loved to eat the dairy products his parents attempted to keep out of his reach  with bold rounded contours and modeling  the blue skinned krishna totters precariously on a ladder  while his irate foster mother brandishes a stick at him ,cleveland museum of art,3459,2639,3432,3005,2946,3460,3361,2996,413,2521
1622,Krishna Vanquishing the Crane-Demon Bakasura,1750.0,1799.0,,https://clevelandart.org/art/1966.29,https://openaccess-cdn.clevelandart.org/1966.29/1966.29_web.jpg,,the hindu god vishnu incarnated himself as krishna in response to pleadings from the earth goddess to rid her of a wicked king  the king sent demons of many forms to assassinate krishna  who effortlessly destroyed them  the south indian artist effectively used a diagonal composition to show the cause and effect of krishna’s assault and the fall of the defeated demon ,cleveland museum of art,3460,2946,3361,1621,3005,2407,3459,413,3408,2996
1623,St. Catherine of Siena and the Beggar,1460.0,1469.0,,https://clevelandart.org/art/1966.3,https://openaccess-cdn.clevelandart.org/1966.3/1966.3_web.jpg,Giovanni di Paolo,,cleveland museum of art,473,432,1685,1616,598,528,851,479,674,138
1624,Reminiscences of Qinhuai River,1642.0,1707.0,,https://clevelandart.org/art/1966.31,https://openaccess-cdn.clevelandart.org/1966.31/1966.31_web.jpg,Shitao,,cleveland museum of art,1625,1626,1627,1628,1629,1630,1632,2235,2806,2236
1625,Reminiscences of Qinhuai River,1642.0,1707.0,,https://clevelandart.org/art/1966.31.1,https://openaccess-cdn.clevelandart.org/1966.31.1/1966.31.1_web.jpg,Shitao,,cleveland museum of art,1625,1626,1627,1628,1629,1630,1632,2235,2806,2236
1626,Reminiscences of Qinhuai River,1642.0,1707.0,,https://clevelandart.org/art/1966.31.2,https://openaccess-cdn.clevelandart.org/1966.31.2/1966.31.2_web.jpg,Shitao,,cleveland museum of art,1625,1626,1627,1628,1629,1630,1632,2235,2806,2236
1627,Reminiscences of Qinhuai River,1642.0,1707.0,,https://clevelandart.org/art/1966.31.3,https://openaccess-cdn.clevelandart.org/1966.31.3/1966.31.3_web.jpg,Shitao,,cleveland museum of art,1625,1626,1627,1628,1629,1630,1632,2235,2806,2236
1628,Reminiscences of Qinhuai River,1642.0,1707.0,,https://clevelandart.org/art/1966.31.4,https://openaccess-cdn.clevelandart.org/1966.31.4/1966.31.4_web.jpg,Shitao,,cleveland museum of art,1625,1626,1627,1628,1629,1630,1632,2235,2806,2236
1629,Reminiscences of Qinhuai River,1642.0,1707.0,,https://clevelandart.org/art/1966.31.5,https://openaccess-cdn.clevelandart.org/1966.31.5/1966.31.5_web.jpg,Shitao,,cleveland museum of art,1625,1626,1627,1628,1629,1630,1632,2235,2806,2236
1630,Reminiscences of Qinhuai River,1642.0,1707.0,,https://clevelandart.org/art/1966.31.6,https://openaccess-cdn.clevelandart.org/1966.31.6/1966.31.6_web.jpg,Shitao,,cleveland museum of art,1625,1626,1627,1628,1629,1630,1632,2235,2806,2236
1631,Reminiscences of Qinhuai River,1642.0,1707.0,,https://clevelandart.org/art/1966.31.7,https://openaccess-cdn.clevelandart.org/1966.31.7/1966.31.7_web.jpg,Shitao,shitao’s skillfully rendered composition suggests a sweeping movement from the base of the central rising mass  silhouette of forest  and a bright bend of misty atmosphere under the distant hills  to form almost a continual circle of energy—a gentle vortex  that is a perfect embodiment of the early qing ideal of a momentous flow  with suggestion of the subterranean veins and linkages ,cleveland museum of art,1672,3151,2726,3136,77,2259,2269,3486,2325,3483
1632,Reminiscences of Qinhuai River,1642.0,1707.0,,https://clevelandart.org/art/1966.31.8,https://openaccess-cdn.clevelandart.org/1966.31.8/1966.31.8_web.jpg,Shitao,,cleveland museum of art,1625,1626,1627,1628,1629,1630,1632,2235,2806,2236
1633,The Mountain of Five Cataracts,1650.0,1650.0,,https://clevelandart.org/art/1966.366,https://openaccess-cdn.clevelandart.org/1966.366/1966.366_web.jpg,Chen Hongshou,,cleveland museum of art,1546,2115,2108,2118,2111,2124,2121,2104,2106,2113
1634,Spring Landscape,1666.0,1666.0,,https://clevelandart.org/art/1966.367,https://openaccess-cdn.clevelandart.org/1966.367/1966.367_web.jpg,Kuncan,,cleveland museum of art,773,3168,623,611,3167,2617,787,25,1740,1741
1635,Pine-shaded Monastery on a Cloudy Mountain,1775.0,1800.0,,https://clevelandart.org/art/1966.375,https://openaccess-cdn.clevelandart.org/1966.375/1966.375_web.jpg,Gu Chao,,cleveland museum of art,2126,650,2646,2315,2316,2317,2318,2345,848,373
1636,"The Cliffs at Beg-ar-Fry, Saint-Jean-du-Doigt",1895.0,1895.0,,https://clevelandart.org/art/1966.382,https://openaccess-cdn.clevelandart.org/1966.382/1966.382_web.jpg,Maxime Maufra,,cleveland museum of art,285,2504,848,2345,2444,1886,2646,77,1813,2450
1637,Landscape with a Peasant and His Flock,1849.0,1859.0,,https://clevelandart.org/art/1966.384,https://openaccess-cdn.clevelandart.org/1966.384/1966.384_web.jpg,Alexander Joseph Daiwaille,,cleveland museum of art,267,1592,3154,1817,245,2498,444,425,180,1823
1638,July,1893.0,1893.0,,https://clevelandart.org/art/1966.387,https://openaccess-cdn.clevelandart.org/1966.387/1966.387_web.jpg,Otto H. Bacher,,cleveland museum of art,1,2,3,4,5,6,7,8,9,10
1639,Mary Holland Bacher,1891.0,1891.0,,https://clevelandart.org/art/1966.388,https://openaccess-cdn.clevelandart.org/1966.388/1966.388_web.jpg,Otto H. Bacher,,cleveland museum of art,3142,2922,2612,273,167,271,244,482,152,841
1640,Wrestlers in a Circus,1909.0,1909.0,,https://clevelandart.org/art/1966.49,https://openaccess-cdn.clevelandart.org/1966.49/1966.49_web.jpg,Ernst Ludwig Kirchner,locked in a dangerous embrace  beefy wrestlers writhe on a brightly colored mat  famous for his scenes of urban life  kirchner uses loose brushstrokes to capture the blur of bodies in motion  imagine watching this intense match  surrounded by screaming spectators ,cleveland museum of art,1510,2563,3488,41,1929,2383,3476,3472,1717,3485
1641,A High-ranking Noble in Priest's Robe,1392.0,1573.0,,https://clevelandart.org/art/1966.740,https://openaccess-cdn.clevelandart.org/1966.740/1966.740_web.jpg,,,cleveland museum of art,3375,3475,3410,3422,3445,3360,3366,3203,3430,3425
1642,Rest on the Flight into Egypt,1624.0,1624.0,,https://clevelandart.org/art/1967.123,https://openaccess-cdn.clevelandart.org/1967.123/1967.123_web.jpg,Guercino,giovanni francesco barbieri  called il guercino  created rest on the flight to egypt as a tondo  a circular canvas rarely used in the sixteenth and seventeenth centuries except in the case of holy subjects  the round shape represents the circle  symbolic for the nature of god  believed to have no end and no beginning  the painting depicts mary the mother of god  the infant christ  st  joseph  and a musical angel  serenading the holy family during their exhausting journey through egypt  guercino   the squint eyed   was born near bologna and became an influential painter in rome in the early seventeenth century  where he created important commissions  his style was an important mix of the strong use of tenebrism  introduced by caravaggio  and artists of the classical baroque  such as domenichino  annibale carracci  and guido reni  the composition is clearly composed with strongly modeled forms and a cool harmony of colors  the sleeping infant christ is lulled to sleep by the angel s violin and the ideal landscape with classical ruins adds to the calm serenity of this painting ,cleveland museum of art,1931,1828,1725,1690,1732,3350,478,652,98,1561
1643,"Study, North Conway, New Hampshire",1851.0,1851.0,,https://clevelandart.org/art/1967.125,https://openaccess-cdn.clevelandart.org/1967.125/1967.125_web.jpg,David Johnson,,cleveland museum of art,3139,2571,1617,1644,1557,1512,867,3491,840,652
1644,Madame Case,1900.0,1901.0,,https://clevelandart.org/art/1967.126,https://openaccess-cdn.clevelandart.org/1967.126/1967.126_web.jpg,Eugène Carrière,,cleveland museum of art,1557,1512,531,2254,423,536,1922,1617,1718,2760
1645,Bamboo and Ducks by a Rushing Stream,1127.0,1279.0,,https://clevelandart.org/art/1967.145,https://openaccess-cdn.clevelandart.org/1967.145/1967.145_web.jpg,Ma Yuan,,cleveland museum of art,2031,1940,2809,2906,66,1689,2345,2812,2804,2877
1646,An Elderly Man in Prayer,1660.0,1700.0,,https://clevelandart.org/art/1967.16,https://openaccess-cdn.clevelandart.org/1967.16/1967.16_web.jpg,Rembrandt van Rijn,,cleveland museum of art,486,584,3123,2246,2762,2761,443,770,2015,3353
1647,Portrait of Cardinal Guillaume Dubois,1723.0,1723.0,,https://clevelandart.org/art/1967.17,https://openaccess-cdn.clevelandart.org/1967.17/1967.17_web.jpg,Hyacinthe Rigaud,,cleveland museum of art,1647,1992,2626,2897,3356,17,154,503,1594,2479
1648,The Devil and Tom Walker,1856.0,1856.0,,https://clevelandart.org/art/1967.18,https://openaccess-cdn.clevelandart.org/1967.18/1967.18_web.jpg,John Quidor,,cleveland museum of art,1648,1877,2267,197,2238,3337,2751,118,67,586
1649,"Landscape with a Windmill
",1646.0,1646.0,,https://clevelandart.org/art/1967.19,https://openaccess-cdn.clevelandart.org/1967.19/1967.19_web.jpg,Jacob van Ruisdael,,cleveland museum of art,869,91,2768,757,156,1673,3323,785,108,3154
1650,Peonies,1685.0,1685.0,,https://clevelandart.org/art/1967.192,https://openaccess-cdn.clevelandart.org/1967.192/1967.192_web.jpg,Yun Shouping,,cleveland museum of art,2016,2229,2489,1859,1866,1544,2491,1812,1539,2329
1651,Desk Album: Flower and Bird Paintings,1700.0,1799.0,,https://clevelandart.org/art/1967.193,https://openaccess-cdn.clevelandart.org/1967.193/1967.193_web.jpg,Zhang Ruoai,,cleveland museum of art,1657,1660,1655,1656,1652,1653,1654,1659,1661,1658
1652,"Desk Album: Flower and Bird Paintings (Bats, rocks, flowers oval calligraphy)
",1700.0,1800.0,,https://clevelandart.org/art/1967.193.a,https://openaccess-cdn.clevelandart.org/1967.193.a/1967.193.a_web.jpg,Zhang Ruoai,,cleveland museum of art,1653,1654,1658,1655,1651,1657,1656,1660,1661,1659
1653,"Desk Album: Flower and Bird Paintings (Bats, rocks, flowers circular calligraphy)",1700.0,1800.0,,https://clevelandart.org/art/1967.193.b,https://openaccess-cdn.clevelandart.org/1967.193.b/1967.193.b_web.jpg,Zhang Ruoai,,cleveland museum of art,1653,1654,1658,1655,1651,1657,1656,1660,1661,1659
1654,Desk Album: Flower and Bird Paintings (mallow flowers),1700.0,1800.0,,https://clevelandart.org/art/1967.193.c,https://openaccess-cdn.clevelandart.org/1967.193.c/1967.193.c_web.jpg,Zhang Ruoai,,cleveland museum of art,1658,1652,1653,1657,1655,1651,1656,1660,1547,1548
1655,Desk Album: Flower and Bird Paintings (Pinks),1700.0,1800.0,,https://clevelandart.org/art/1967.193.d,https://openaccess-cdn.clevelandart.org/1967.193.d/1967.193.d_web.jpg,Zhang Ruoai,,cleveland museum of art,1657,1651,1656,1660,1652,1653,1654,1661,1658,1659
1656,Desk Album: Flower and Bird Paintings (Peony),1700.0,1800.0,,https://clevelandart.org/art/1967.193.e,https://openaccess-cdn.clevelandart.org/1967.193.e/1967.193.e_web.jpg,Zhang Ruoai,,cleveland museum of art,1660,1655,1651,1657,1652,1653,1661,1654,1658,1887
1657,Desk Album: Flower and Bird Paintings (Rose),1700.0,1800.0,,https://clevelandart.org/art/1967.193.f,https://openaccess-cdn.clevelandart.org/1967.193.f/1967.193.f_web.jpg,Zhang Ruoai,,cleveland museum of art,1651,1655,1660,1656,1652,1653,1654,1659,1661,1658
1658,Desk Album: Flower and Bird Paintings (Climbing Blue Flowers),1700.0,1800.0,,https://clevelandart.org/art/1967.193.g,https://openaccess-cdn.clevelandart.org/1967.193.g/1967.193.g_web.jpg,Zhang Ruoai,,cleveland museum of art,1654,1652,1653,1655,1656,1657,1651,1547,1548,1549
1659,Desk Album: Flower and Bird Paintings (Preening Bird),1700.0,1800.0,,https://clevelandart.org/art/1967.193.h,https://openaccess-cdn.clevelandart.org/1967.193.h/1967.193.h_web.jpg,Zhang Ruoai,,cleveland museum of art,1661,1651,1657,1655,1660,1547,1548,1549,1656,1652
1660,Desk Album: Flower and Bird Paintings (Gossiping Sparrows),1700.0,1800.0,,https://clevelandart.org/art/1967.193.i,https://openaccess-cdn.clevelandart.org/1967.193.i/1967.193.i_web.jpg,Zhang Ruoai,,cleveland museum of art,1651,1656,1655,1657,1652,1653,1661,1887,2870,1654
1661,Desk Album: Flower and Bird Paintings (Bird with Plum Blossoms),1700.0,1800.0,,https://clevelandart.org/art/1967.193.j,https://openaccess-cdn.clevelandart.org/1967.193.j/1967.193.j_web.jpg,Zhang Ruoai,,cleveland museum of art,1659,1656,1655,1660,1547,1548,1549,1651,1657,2496
